tmdbId,title,overview,cast,director
28314,Ripper: Letter from Hell (2001),"A massacre survivor (A.J. Cook) studies serial killers under a famous expert (Bruce Payne), but her classmates soon start dying at the hands of a Jack the Ripper copycat.","A.J. Cook,Bruce Payne,Ryan Northcott",John Eyres
28318,Hitcher in the Dark (1989),"Sick young man drives around in his daddy's camper, looking for lone stray females to kidnap, torture, rape, and murder.","Joe Balogh,Josie Bissett,Jason Saucier",Umberto Lenzi
28319,"Nightmare City (a.k.a. City of the Walking Dead) (a.k.a. Invasi??n de los zombies at??micos, La) (Incubo sulla citt?ÿ contaminata) (1980)","An airplane exposed to radiation lands, and blood drinking zombies emerge armed with knives, guns and teeth! They go on a rampage slicing, dicing, and biting their way across the Italian countryside.","Hugo Stiglitz,Laura Trotter,Maria Rosaria Omaggio",Umberto Lenzi
28322,Madness (1980),"An escaped convicted murderer invades the cottage of a man, his wife and the wife's sister, whereupon he proceeds to torment this already dysfunctional trio with rape and violence.","Joe Dallesandro,Patrizia Behn,Gianni Macchia",
28324,Emanuelle and the Last Cannibals (1977),"While doing undercover work in a mental hospital, Emanuelle discovers a girl who seems to have been raised by a tribe of amazonian cannibals. Intrigued, Emanuelle and friends travel deep into the Amazon jungle, where they find that the supposedly extinct tribe of cannibals is still very much alive.","Laura Gemser,Gabriele Tinti,Nieves Navarro",
28325,Confessions of Emanuelle (1977),Famous undercover journalist Emanuelle teams with her friend Cora Norman to uncover a white slave ring.,"Laura Gemser,Ivan Rassimov,Karin Schubert",
28327,Delirium: Photo of Gioia (1987),This spaghetti horror's storyline revolves around a former hooker (Grandi) running a successful men's magazine. An obsessed admirer systematically slaughters her models (occasionally increasing the magazine's output) and supplies the mistress with pictures of their disfigured corpses taken in front of her semi-nude posters visible in the background. Is she going to be the psycho's next victim?,"Serena Grandi,Vanni Corbellini,George Eastman",Lamberto Bava
28340,The Invisible Maniac (1990),An invisible scientist escapes from an asylum and teaches high-school physics to nubile teens.,"Noel Peters,Melissa Moore,Savannah",
28346,Blood Surf (2000),"A sleazy producer develops a concept he dubs ""blood surfing"" -- tossing bloody fish remains into the water to lure sharks and then surfing through the animals as they chomp about. Along with his camerawoman, the producer brings two thrill-seeking surfers to the coast of Florida to capture some gnarly footage. But, as they blood surf, they encounter something even more deadly: a colossal prehistoric crocodile intent on devouring them.","Kate Fischer,Duncan Regehr,Matt Borlenghi",James D.R. Hickox
28349,"Dead Hate the Living!, The (2000)","When a renegade band of young filmmakers break into an abandoned hospital to make their horror epic, they stumble upon a real dead body and decide to use it in their movie. They accidentally bring it back to life, open a portal to a dead world that releases dozens of other zombies, then struggle for their lives in a desperate attempt to flee from the creatures who apparently have them hopelessly trapped in the hospital.","Eric Clawson,Jamie Donahue,Brett Beardslee",
28355,Case 39 (2009),"In her many years as a social worker, Emily Jenkins believes she has seen it all, until she meets 10-year-old Lilith and the girl's cruel parents. Emily's worst fears are confirmed when the parents try to harm the child, and so Emily assumes custody of Lilith while she looks for a foster family. However, Emily soon finds that dark forces surround the seemingly innocent girl, and the more she tries to protect Lilith, the more horrors she encounters.","RenÃ©e Zellweger,Jodelle Ferland,Ian McShane",Christian Alvart
28359,Voodoo Man (1944),"A mad doctor (Bela Lugosi) and his helpers (John Carradine, George Zucco) lure girls to his lab for brain work, to help his wife.","Bela Lugosi,John Carradine,George Zucco",William Beaudine
28363,The Mad Magician (1954),"Vincent Price plays Gallico the great, an inventor of stage-magic effects who aspires to become a star in his own right. Just before his first performance, his act is shut down by capricious manager Ormond who wants Gallico's brilliant buzzsaw effect for the act of the Great Rinaldi, an established star. With this defeat, and the humiliation of having already lost his wife Claire to his rival, Gallico goes insane and uses the buzzsaw to decapitate his manager.","Vincent Price,Mary Murphy,Eva Gabor",John Brahm
28377,Hell Night (1981),Four college pledges are forced to spend the night in a deserted old mansion where they get killed off one by one by the monstrous surviving members of a family massacre years earlier for trespassing on their living grounds.,"Linda Blair,Vincent Van Patten,Peter Barton",Tom DeSimone
28380,"Silent Scream, The (1980)","Scotty moves into Mrs. Engels' seaside mansion where three other college students are boarding. Mrs. Engels prefers to stay in her room in the attic, but her son Mason helps the students get settled. Soon one of the students is killed. The policemen on the case begin uncovering the Engels family secret as the remaining students become endangered","Rebecca Balding,Barbara Steele,Yvonne De Carlo",
28389,Death Spa (1988),Michael's health club is beseiged with a series of terrible murders involving killer saunas and other grisly devices. Michael's wife killed herself a while before and her brother holds Michael responsible. Michael needs to stop the bloodshed before he loses all of his clients.,"William Bumiller,Brenda Bakke,Shari Shattuck",Michael Fischa
28396,The Valdemar Legacy (2010),"Luisa Llorente, an expert on taxation of old buildings, had recently gone to the Victorian mansion Valdemar to conduct an inventory of property ownership. After she mysteriously disappeared, Maximilian, president of her company, engaged the services of a private detective to help find her. But soon they will discover that it is not the first disappearance at Valdemar mansion!","Paul Naschy,Ã“scar Jaenada,Laia Marull",
28403,The Werewolf vs the Vampire Woman (1971),"Elvira is travelling through the French countryside with her friend Genevieve, searching for the lost tomb of a medieval murderess and possible vampire, Countess Wandessa. They find a likely site in the castle of Waldemar Daninsky, who invites the women to stay as long as they like. As Waldemar shows Elvira the tomb that supposedly houses the countess, she accidentally causes the vampire to come back to life, hungrier than ever. Daninsky has a hidden secret of his own, but will it be enough to save the two girls from becoming Wandessa's next victims?","Paul Naschy,Gaby Fuchs,Patty Shepard",LeÃ³n Klimovsky
28406,The Fury of the Wolf Man (1972),"A man has had a werewolf curse cast upon him. If he doesn't get rid of it, he turns into a killer werewolf when the moon is full.","Paul Naschy,Perla Cristal,VerÃ³nica LujÃ¡n",JosÃ© MarÃ­a Zabalza
28409,Hunchback of the Morgue (1973),Paul Naschy plays a hunchback with below average intelligence who works at the morgue. He is in love with a sickly girl who happens to be the only person who is kind to him. Each day he brings her flowers until the day she dies.,"Paul Naschy,Rosanna Yanni,VÃ­ctor Barrera",
28416,Forest of the Damned (2005),A group of friends go on a roadtrip and come to a stop in a forest where legend has it a group of naked bisexual female monsters lurk. Will they awake them? And if so will they survive?,"Tom Savini,Nicole Petty,Daniel Maclagan",
28421,"Invisible Man Returns, The (1940)","The owner of a coal mining operation, falsely imprisoned for fratricide, takes a drug to make him invisible, despite its side effect: gradual madness.","Cedric Hardwicke,Vincent Price,Nan Grey",
28425,The Invisible Man's Revenge (1944),"An eccentric scientist helps a fugitive from the law become invisible, unwittingly giving him the power to exact revenge on his former friends.","Jon Hall,John Carradine,Evelyn Ankers",Ford Beebe
28435,Murders in the Rue Morgue (1932),"In 19th Century Paris, the maniacal Dr. Mirakle abducts young women and injects them with ape blood in an attempt to prove ape-human kinship. He constantly meets failure as the abducted women die. Medical student Pierre Dupin discovers what Mirakle is doing too late to prevent the abduction of his girlfriend Camille. Now he desperately tries to enlist the help of the police to get her back.","Bela Lugosi,Leon Ames,Sidney Fox",Robert Florey
28437,"Black Sleep, The (1956)",A brain surgeon's experiments create a race of deadly freaks.,"Basil Rathbone,Herbert Rudley,Patricia Blair",Reginald Le Borg
28438,"Leopard Man, The (1943)","When a leopard escapes during a publicity stunt, it triggers a series of murders.","Dennis O'Keefe,Jean Brooks,James Bell",Jacques Tourneur
28445,Extraterrestrial Visitors (1983),"A young boy in the woods discovers a lovable alien...or is it? A little boy who has an extensive array of pets he likes to call ""specimens"" finds an alien egg to hatch, somewhat like Horton. The creature manages to use his snout to suck up peanuts and warp time and space with his fingers. Unfortunately, his brother who is found by poachers go on a killing spree.","Ian Sera,Nina Ferrer,Guillermo AntÃ³n",
